67	1.521238499057351e-01	3.143290310391922e-05	5.223857180396409e-05	3.029293045790727e-05	3.028948190374371e-05	3.027568826399704e-05
68	1.555855217063027e-01	3.769259664885847e-05	6.972415517270612e-05	3.684706189323620e-05	3.684172771479303e-05	3.682039213578256e-05
69	1.590395946611807e-01	4.496486320852766e-05	8.891948775845038e-05	4.457693104383277e-05	4.456877444948904e-05	4.453615026531935e-05
70	1.624856936319310e-01	5.337841526366529e-05	1.099517583608266e-04	5.364976778545646e-05	5.363743166288212e-05	5.358809134089501e-05
71	1.659235356769546e-01	6.307446169722623e-05	1.329570779587912e-04	6.425023561981446e-05	6.423177345377130e-05	6.415793258538057e-05
72	1.693529340003555e-01	7.420766083918072e-05	1.580811551917495e-04	7.658146154009120e-05	7.655410795511819e-05	7.644470797250792e-05
73	1.727738020793788e-01	8.694714136982476e-05	1.854800277800578e-04	9.086618956145220e-05	9.082605150277766e-05	9.066552532215530e-05
74	1.761861579617100e-01	1.014775956189907e-04	2.153208549007915e-04	1.073478462385087e-04	1.072894907814597e-04	1.070561155689783e-04
75	1.795901287233010e-01	1.180004499051662e-04	2.477827760119947e-04	1.262915660827544e-04	1.262074746168934e-04	1.258711910324835e-04
76	1.829859550766337e-01	1.367351166551499e-04	2.830578421421436e-04	1.479855441492530e-04	1.478653945172161e-04	1.473849393337730e-04
77	1.863739961184699e-01	1.579203331282394e-04	3.213520262361167e-04	1.727417330818349e-04	1.725714631594052e-04	1.718906300908480e-04
78	1.897547342051277e-01	1.818155916348896e-04	3.628863197790388e-04	2.008974801018370e-04	2.006580728195172e-04	1.997008629149122e-04
79	1.931287799422187e-01	2.087026661831842e-04	4.078979236101027e-04	2.328159106260655e-04	2.324818305745991e-04	2.311462147843773e-04
80	1.964968772745438e-01	2.388872405011928e-04	4.566415415945432e-04	2.688875815655458e-04	2.684247726095643e-04	2.665747072715901e-04
81	1.998599086604826e-01	2.727006423621404e-04	5.093907866499686e-04	3.095307998603394e-04	3.088941400305271e-04	3.063494248488484e-04
82	2.032189003137649e-01	3.105016890739264e-04	5.664397095274475e-04	3.551933960637607e-04	3.543234757031320e-04	3.508469247298610e-04
83	2.065750274939108e-01	3.526786488752695e-04	6.281044617353196e-04	4.063528474571038e-04	4.051719204087188e-04	4.004532547254771e-04
84	2.099296198249722e-01	3.996513227966430e-04	6.947251050693927e-04	4.635176368369480e-04	4.619245534188626e-04	4.555602642922291e-04
85	2.132841666203952e-01	4.518732512827309e-04	7.666675813827803e-04	5.272275381388253e-04	5.250914428754680e-04	5.165597768875886e-04
86	2.166403221899674e-01	5.098340495203117e-04	8.443258574977752e-04	5.980548111625711e-04	5.952073360732270e-04	5.838373533003254e-04
87	2.199999111028332e-01	5.740618749554656e-04	9.281242615336149e-04	6.766039945121337e-04	6.728296474959412e-04	6.577631899026329e-04
88	2.233649333785327e-01	6.451260298991309e-04	1.018520028402931e-03	7.635130707237586e-04	7.585374424678257e-04	7.386825608550878e-04
89	2.267375695758945e-01	7.236397013906749e-04	1.116006073814690e-03	8.594530906076550e-04	8.529284671297509e-04	8.269027304263310e-04
90	2.301201857474703e-01	8.102628395935346e-04	1.221114017812977e-03	9.651285253625714e-04	9.566164025736257e-04	9.226781788591970e-04
91	2.335153382249899e-01	9.057051749112124e-04	1.334417480672402e-03	1.081276725024207e-03	1.070226662135007e-03	1.026192260181433e-03
92	2.369257781990940e-01	1.010729372709779e-03	1.456535675853500e-03	1.208669035865386e-03	1.194393148835851e-03	1.137537217969573e-03
93	2.403544560544085e-01	1.126154322986096e-03	1.588137326673669e-03	1.348107481707051e-03	1.329749900959781e-03	1.256686643327379e-03
94	2.438045254187895e-01	1.252858560498542e-03	1.729944935352638e-03	1.500425217910378e-03	1.476925572393931e-03	1.383467364071846e-03
95	2.472793468834596e-01	1.391783808746221e-03	1.882739435097560e-03	1.666484651458127e-03	1.636534635694104e-03	1.517524743575923e-03
96	2.507824913486599e-01	1.543938638708817e-03	2.047365257853660e-03	1.847178621486450e-03	1.809170405164301e-03	1.658285453556195e-03
97	2.543177429474792e-01	1.710402230405909e-03	2.224735852186821e-03	2.043421250719269e-03	1.995386843940086e-03	1.804906271274747e-03
98	2.578891014987001e-01	1.892328222064333e-03	2.415839687374389e-03	2.256153100471811e-03	2.195692722244527e-03	1.956228490511786e-03
99	2.615007844378372e-01	2.090948627956980e-03	2.621746781032675e-03	2.486331928967283e-03	2.410530360734128e-03	2.110714185276527e-03
100	2.651572281741141e-01	2.307577801758683e-03	2.843615788304401e-03	2.734931674876291e-03	2.640260503638558e-03	2.266382001896168e-03
101	2.688630888199143e-01	2.543616417518430e-03	3.082701690546111e-03	3.002934820687074e-03	2.885139001148138e-03	2.420730722585753e-03
102	2.726232422383812e-01	2.800555435038892e-03	3.340364120240519e-03	3.291329819945496e-03	3.145296125863476e-03	2.570658662666395e-03
103	2.764427833542521e-01	3.079980010555571e-03	3.618076356136834e-03	3.601101757267538e-03	3.420707295820260e-03	2.712370814215866e-03
104	2.803270246728738e-01	3.383573307097156e-03	3.917435017804212e-03	3.933226883092203e-03	3.711164909689399e-03	2.841280726875493e-03
105	2.842814939525922e-01	3.713120151773671e-03	4.240170481206399e-03	4.288661200837966e-03	4.016242155734037e-03	2.951901831234727e-03
106	2.883119309764702e-01	4.070510479479928e-03	4.588158025622307e-03	4.668333638466139e-03	4.335258136548809e-03	3.037734357454293e-03
107	2.924242833705359e-01	4.457742494135138e-03	4.963429706118374e-03	5.073132114045567e-03	4.667233773790632e-03	3.091143544279753e-03
108	2.966247014176323e-01	4.876925469641856e-03	5.368186923275418e-03	5.503889190049590e-03	5.010844574540122e-03	3.103234918520481e-03
109	3.009195318183693e-01	5.330282103300271e-03	5.804813631121223e-03	5.961372789186752e-03	5.364374544348093e-03	3.063728952455719e-03
110	3.053153103538014e-01	5.820150324548820e-03	6.275890082722025e-03	6.446264823647727e-03	5.725657028174200e-03	2.960835084634857e-03
111	3.098187534082570e-01	6.348984451746464e-03	6.784206957592225e-03	6.959144713881444e-03	6.092016966492775e-03	2.781133598448978e-03
112	3.144367483152639e-01	6.919355579434628e-03	7.332779642030610e-03	7.500471871486277e-03	6.460209494414388e-03	2.509467796162200e-03
113	3.191763424947665e-01	7.533951068334418e-03	7.924862337814323e-03	8.070559750408378e-03	6.826349973520059e-03	2.128855640441753e-03
114	3.240447313558990e-01	8.195573000517703e-03	8.563961550174842e-03	8.669553417085141e-03	7.185845227252644e-03	1.620427969590828e-03
115	3.290492449463264e-01	8.907135453068673e-03	9.253848345128836e-03	9.297404894371300e-03	7.533322018907825e-03	9.634023857583941e-04
116	3.341973333367910e-01	9.671660435519513e-03	9.998568559590693e-03	9.953840136061697e-03	7.862550268905725e-03	1.351104790054845e-04
117	3.394965507377747e-01	1.049227232986101e-02	1.080244988422509e-02	1.063834379829717e-02	8.166377718995215e-03	-8.889306757200782e-04
118	3.449545383542842e-01	1.137219066752646e-02	1.167010440500284e-02	1.135008416643218e-02	8.436634996085894e-03	-2.134806330973273e-03
119	3.505790059944854e-01	1.231472107602247e-02	1.260642476987096e-02	1.208794054800364e-02	8.664100184138190e-03	-3.630010121148685e-03
120	3.563777124583161e-01	1.332324422949243e-02	1.361657162420964e-02	1.285041858331180e-02	8.838410927154946e-03	-5.403011043226180e-03
121	3.623584447431716e-01	1.440120264315981e-02	1.470594931492928e-02	1.363562758700199e-02	8.948020045331191e-03	-7.482750671735637e-03
122	3.685289961151725e-01	1.555208516205743e-02	1.588016608126495e-02	1.444122279066584e-02	8.980151555030290e-03	-9.897919936130053e-03
123	3.748971431064236e-01	1.677940901046964e-02	1.714497401720817e-02	1.526439237661526e-02	8.920786745346115e-03	-1.267614349857609e-02
124	3.814706215107356e-01	1.808669929084692e-02	1.850618300427417e-02	1.610177219996189e-02	8.754657529584684e-03	-1.584278607877920e-02
125	3.882571014626071e-01	1.947746585029569e-02	1.996954159071452e-02	1.694943574981094e-02	8.465283764955332e-03	-1.941969730469821e-02
126	3.952641616965206e-01	2.095517746970268e-02	2.154057648565047e-02	1.780281673880324e-02	8.035040584414205e-03	-2.342351187426502e-02
127	4.024992630957773e-01	2.252323337557609e-02	2.322438105232857e-02	1.865667950296692e-02	7.445275015683873e-03	-2.786379647537257e-02
128	4.099697216519241e-01	2.418493212801938e-02	2.502534211850606e-02	1.950507447002164e-02	6.676473610671137e-03	-3.274086572167090e-02
129	4.176826809672168e-01	2.594343799986737e-02	2.694679390030475e-02	2.034130583279529e-02	5.708487118036423e-03	-3.804335630228744e-02
130	4.256450844432627e-01	2.780174503153665e-02	2.899058836657830e-02	2.115794236888860e-02	4.520782394139231e-03	-4.374576277381186e-02
131	4.338636473088949e-01	2.976263902279606e-02	3.115657370431824e-02	2.194679277603657e-02	3.092757641080662e-03	-4.980562924008374e-02
132	4.423448286491632e-01	3.182865780520324e-02	3.344197772136390e-02	2.269891442213915e-02	1.404078902372144e-03	-5.616075152260547e-02
133	4.510948036050462e-01	3.400205022562652e-02	3.584070237452783e-02	2.340465542533562e-02	-5.650216893790950e-04	-6.272653089672689e-02
134	4.601194359197600e-01	3.628473435978467e-02	3.834255067564205e-02	2.405363785528897e-02	-2.833395666051786e-03	-6.939297410640731e-02
135	4.694242510123565e-01	3.867825556226095e-02	4.093242945062005e-02	2.463476203683799e-02	-5.418686053948450e-03	-7.602180025927585e-02
136	4.790144097624035e-01	4.118374504264943e-02	4.358960157152745e-02	2.513615190310062e-02	-8.336975040293036e-03	-8.244310968512271e-02
137	4.888946831908630e-01	4.380187973260890e-02	4.628709838324189e-02	2.554508933821002e-02	-1.160244793779549e-02	-8.845185724172619e-02
138	4.990694282217176e-01	4.653284427155924e-02	4.899144296785862e-02	2.584786120255414e-02	-1.522679314033755e-02	-9.380344997530964e-02
139	5.095425647062971e-01	4.937629598533602e-02	5.166286862247086e-02	2.602962222768262e-02	-1.921854411596870e-02	-9.820922349500978e-02
140	5.203175538877155e-01	5.233133375815955e-02	5.425622953255758e-02	2.607419749479984e-02	-2.358193583664876e-02	-1.013312597892405e-01
141	5.313973784761200e-01	5.539647169991625e-02	5.672277211759923e-02	2.596392154512325e-02	-2.831543814819545e-02	-1.027776282456399e-01
142	5.427845244968069e-01	5.856961848470906e-02	5.901284560614477e-02	2.567951132396653e-02	-3.340967904688420e-02	-1.020986327988960e-01
143	5.544809650625575e-01	6.184806318047595e-02	6.107946822315947e-02	2.520004142998525e-02	-3.884483618401979e-02	-9.878565179127159e-02
144	5.664881462089292e-01	6.522846830189109e-02	6.288244306847544e-02	2.450305963527713e-02	-4.458752674360508e-02	-9.227429676100435e-02
145	5.788069749168709e-01	6.870687069979532e-02	6.439248146144169e-02	2.356488890886552e-02	-5.058715832419215e-02	-8.195414945895263e-02
146	5.914378094309217e-01	7.227869075162409e-02	6.559462020008053e-02	2.236115762895560e-02	-5.677214978207278e-02	-6.718745720615672e-02
147	6.043804519637923e-01	7.593875014191191e-02	6.649020157635963e-02	2.086758729071157e-02	-6.304615150598396e-02	-4.733922554059625e-02
148	6.176341438592310e-01	7.968129832476341e-02	6.709687767959273e-02	1.906102667782968e-02	-6.928492879299047e-02	-2.182010358565587e-02
149	6.311975632653400e-01	8.350004754750354e-02	6.744648537533361e-02	1.692073864920507e-02	-7.533417712592042e-02	9.856854183825347e-03
150	6.450688253498195e-01	8.738821609411396e-02	6.758111058542385e-02	1.442985812595394e-02	-8.100911089143688e-02	4.800733272244009e-02
151	6.592454850675089e-01	9.133857918700224e-02	6.754806438880390e-02	1.157698186779498e-02	-8.609616720408110e-02	9.269757940772490e-02
152	6.737245424692471e-01	9.534352677506974e-02	6.739469301779405e-02	8.357729823645599e-03	-9.035751842969264e-02	1.436640401533536e-01
153	6.885024505196927e-01	9.939512724384361e-02	6.716388643377433e-02	4.776203522361956e-03	-9.353846112173503e-02	2.002385872463962e-01
154	7.035751253709123e-01	1.034851959179495e-01	6.689088431014605e-02	8.461667761759501e-04	-9.537780094556279e-02	2.612907218594627e-01
155	7.189379590180025e-01	1.076053670946756e-01	6.660161862281659e-02	-3.408159508371509e-03	-9.562080500503194e-02	3.251977535140082e-01
156	7.345858342437553e-01	1.117471682555309e-01	6.631249958010167e-02	-7.951816979710499e-03	-9.403401296856619e-02	3.898536862565725e-01
157	7.505131417409023e-01	1.159020950543456e-01	6.603132618365513e-02	-1.273948219327174e-02	-9.042077002545544e-02	4.527250485028082e-01
158	7.667137992836469e-01	1.200616856772995e-01	6.575890718584680e-02	-1.771624689461493e-02	-8.463621337094611e-02	5.109521171715953e-01
159	7.831812728047887e-01	1.242175932117631e-01	6.549099127911306e-02	-2.281932934261347e-02	-7.660014314984864e-02	5.614997608204865e-01
160	7.999085992211766e-01	1.283616547443427e-01	6.522018525098695e-02	-2.798005260782165e-02	-6.630647644075324e-02	6.013385745361154e-01
161	8.168884108385647e-01	1.324859560294349e-01	6.493764425438964e-02	-3.312606322326467e-02	-5.382869087104500e-02	6.276438437146424e-01
162	8.341129611573023e-01	1.365828907217237e-01	6.463441941966427e-02	-3.818419789686453e-02	-3.931954754441431e-02	6.379971918356729e-01
163	8.515741518926961e-01	1.406452133420283e-01	6.430242872412398e-02	-4.308308629945772e-02	-2.300592327737215e-02	6.305623215636723e-01
164	8.692635610185385e-01	1.446660853376843e-01	6.393507236624038e-02	-4.775558145054915e-02	-5.179111875699350e-03	6.042209676720737e-01
165	8.871724716390019e-01	1.486391137979425e-01	6.352754574258648e-02	-5.214099371315872e-02	1.381892956306745e-02	5.586555523224921e-01
166	9.052919014929712e-01	1.525583825837253e-01	6.307691652027120e-02	-5.618699879910572e-02	3.361242530574093e-02	4.943691154375347e-01
167	9.236126328957939e-01	1.564184758221714e-01	6.258203296670689e-02	-5.985079447760915e-02	5.380898274838139e-02	4.126456956553265e-01
168	9.421252429263680e-01	1.602144938934223e-01	6.204332371296145e-02	-6.310001714170738e-02	7.401778056087722e-02	3.154537954869568e-01
169	9.608201336721403e-01	1.639420621949960e-01	6.146253842446151e-02	-6.591282808620395e-02	9.386503614606290e-02	2.053122376727786e-01
170	9.796875623511615e-01	1.675973331041450e-01	6.084246714729769e-02	-6.827770827529094e-02	1.130077742977325e-01	8.512832664656686e-02
171	9.987176711382233e-01	1.711769816685005e-01	6.018666507309921e-02	-7.019294829260388e-02	1.311453332596264e-01	-4.197964981849637e-02
172	1.017900516531599e+00	1.746781956390934e-01	5.949920002064079e-02	-7.166550005551903e-02	1.480255200502472e-01	-1.728436477806414e-01
173	1.037226098107382e+00	1.780986605177380e-01	5.878443239913662e-02	-7.270994653043829e-02	1.634495057438624e-01	-3.044020274138453e-01
174	1.056684386520081e+00	1.814365403240452e-01	5.804683178621112e-02	-7.334714206568992e-02	1.772723618734778e-01	-4.338224279204513e-01
175	1.076265350620360e+00	1.846904547980551e-01	5.729083031929606e-02	-7.360286068501902e-02	1.894011395155775e-01	-5.585941068492921e-01
176	1.095958983573925e+00	1.878594537453444e-01	5.652071055863307e-02	-7.350653088059488e-02	1.997915142171226e-01	-6.765939440905234e-01
177	1.115755327878827e+00	1.909429892054890e-01	5.574052402355147e-02	-7.308998733711702e-02	2.084423697089278e-01	-7.861177022020821e-01
178	1.135644499192036e+00	1.939408860851978e-01	5.495403594122970e-02	-7.238636221807002e-02	2.153894517720098e-01	-8.858838315474826e-01
179	1.155616708889850e+00	1.968533118474812e-01	5.416469162705038e-02	-7.142914051971062e-02	2.206989214496355e-01	-9.750187223965772e-01
180	1.175662285300136e+00	1.996807457909673e-01	5.337560014697099e-02	-7.025135629328758e-02	2.244607815323886e-01	-1.053024693829541e+00
181	1.195771693557696e+00	2.024239483917553e-01	5.258953134287502e-02	-6.888495630451093e-02	2.267825228540400e-01	-1.119735425156386e+00
182	1.215935554046828e+00	2.050839311165025e-01	5.180892282771124e-02	-6.736029775338644e-02	2.277835133133737e-01	-1.175268066590914e+00
183	1.236144659407553e+00	2.076619270519118e-01	5.103589410435308e-02	-6.570580524725371e-02	2.275898915495101e-01	-1.219970256576948e+00
184	1.256389990093554e+00	2.101593626341684e-01	5.027226548825706e-02	-6.394772428393117e-02	2.263303533324927e-01	-1.254370561541158e+00
185	1.276662728480930e+00	2.125778307035383e-01	4.951957999054859e-02	-6.210999764290800e-02	2.241326365524459e-01	-1.279130756427824e+00
186	1.296954271537029e+00	2.149190650552827e-01	4.877912673356909e-02	-6.021421898128115e-02	2.211207806595428e-01	-1.295003627787068e+00
187	1.317256242067997e+00	2.171849166089574e-01	4.805196482258172e-02	-5.827962562714285e-02	2.174130089430962e-01	-1.302796570811504e+00
188	1.337560498572143e+00	2.193773312744363e-01	4.733894688827758e-02	-5.632321503565178e-02	2.131202972640031e-01	-1.303340128448004e+00
189	1.357859143733934e+00	2.214983295547819e-01	4.664074174626471e-02	-5.435982208438216e-02	2.083453732171121e-01	-1.297463582536106e+00
190	1.378144531600007e+00	2.235499878933432e-01	4.595785580619664e-02	-5.240225334918176e-02	2.031821552929941e-01	-1.285975235335371e+00
191	1.398409273484531e+00	2.255344217449907e-01	4.529065300423242e-02	-5.046146721577820e-02	1.977156229992199e-01	-1.269647870309162e+00
192	1.418646242656213e+00	2.274537703288889e-01	4.463937314081420e-02	-4.854668492046053e-02	1.920217619676669e-01	-1.249208170117367e+00
193	1.438848577863261e+00	2.293101830022748e-01	4.400414858562910e-02	-4.666561675015507e-02	1.861680090599135e-01	-1.225330362730071e+00
194	1.459009685756026e+00	2.311058071809114e-01	4.338501936813659e-02	-4.482457942843577e-02	1.802135611839330e-01	-1.198632179818027e+00
195	1.479123242269541e+00	2.328427777217559e-01	4.278194671248057e-02	-4.302863708679380e-02	1.742098426959623e-01	-1.169673069157565e+00
196	1.499183193029950e+00	2.345232076764645e-01	4.219482510072602e-02	-4.128180186779664e-02	1.682012617515766e-01	-1.138955336822729e+00
197	1.519183752850043e+00	2.361491803201806e-01	4.162349296470046e-02	-3.958711507479726e-02	1.622256436042166e-01	-1.106925087230817e+00
198	1.539119404379550e+00	2.377227423582055e-01	4.106774211449906e-02	-3.794681219164366e-02	1.563149800474415e-01	-1.073975559414698e+00
199	1.558984895975834e+00	2.392458982132122e-01	4.052732601431135e-02	-3.636241012615151e-02	1.504959426138712e-01	-1.040450009514174e+00
200	1.578775238860050e+00	2.407206052972844e-01	4.000196701486202e-02	-3.483481689010277e-02	1.447904848848199e-01	-1.006645541672603e+00
201	1.598485703622916e+00	2.421487701759032e-01	3.949136264749793e-02	-3.336442380479909e-02	1.392163900513335e-01	-9.728170277090379e-01
202	1.618111816142679e+00	2.435322455347875e-01	3.899519107938693e-02	-3.195120419796570e-02	1.337878450642709e-01	-9.391814686319100e-01
203	1.637649352976244e+00	2.448728278649594e-01	3.851311582232591e-02	-3.059475071667626e-02	1.285157766100410e-01	-9.059210753528723e-01
204	1.657094336282353e+00	2.461722557863490e-01	3.804478978027083e-02	-2.929437284451946e-02	1.234084074448534e-01	-8.731877886537864e-01
205	1.676443028333359e+00	2.474322089354917e-01	3.758985871333059e-02	-2.804913455656637e-02	1.184715742221298e-01	-8.411063852381454e-01
206	1.695691925669830e+00	2.486543073482487e-01	3.714796418851880e-02	-2.685789269463922e-02	1.137090330489796e-01	-8.097774807120126e-01
